"Gene","Mean"
"229849_PM_at",2.4498138307656
"229850_PM_at",4.37106113496289
"229851_PM_s_at",6.46028705528659
"229852_PM_at",4.04148531562793
"229853_PM_at",2.62358749340097
"229854_PM_at",2.9075440635516
"229855_PM_at",3.93827939876532
"229856_PM_s_at",5.04743855412949
"229857_PM_s_at",3.69107370927735
"229858_PM_at",7.89620930316243
"229859_PM_at",3.48628676350879
"229860_PM_x_at",9.27552602700313
"229861_PM_at",5.43114423679801
"229862_PM_x_at",5.00560142875435
"229863_PM_s_at",4.50892580987544
"229864_PM_at",3.49137422531253
"229865_PM_at",4.88641259261909
"229866_PM_at",2.57601174477369
"229867_PM_at",3.46594579183418
"229868_PM_s_at",2.99166880062857
"229869_PM_at",4.81208733981343
"229870_PM_at",4.01464046810315
"229871_PM_at",7.63442797730477
"229872_PM_s_at",9.47796143343063
"229873_PM_at",5.26010563755646
"229874_PM_x_at",8.42137757662702
"229875_PM_at",2.72641454912532
"229876_PM_at",2.53576968828946
"229877_PM_at",2.51933519262708
"229878_PM_at",5.98272619164738
"229879_PM_at",3.96363820950666
"229880_PM_at",3.38586781114837
"229881_PM_at",5.24423149111386
"229882_PM_at",3.50462533948319
"229883_PM_at",2.58279081536684
"229884_PM_s_at",4.38466813995583
"229885_PM_at",4.70085386965393
"229886_PM_at",2.96157921323643
"229887_PM_at",2.84051469922929
"229888_PM_at",2.74189460828698
"229889_PM_at",5.76368467057787
"229890_PM_at",2.7954277838461
"229891_PM_x_at",5.88715593173279
"229892_PM_at",3.50745544812288
"229893_PM_at",5.15322818250945
"229894_PM_s_at",5.26187871514957
"229895_PM_s_at",3.2348815705574
"229896_PM_at",2.76444704499175
"229897_PM_at",7.28162355760389
"229898_PM_at",3.80854643711588
"229899_PM_s_at",7.36892967357332
"229900_PM_at",2.73237252966183
"229901_PM_at",2.74110602820067
"229902_PM_at",2.84468421635175
"229903_PM_x_at",6.93375404086391
"229904_PM_at",2.86144494078902
"229905_PM_at",4.18250936130612
"229906_PM_at",5.07160948566693
"229907_PM_at",3.64708340255346
"229908_PM_s_at",7.58529272293687
"229909_PM_at",3.13947304884667
"229910_PM_at",2.94741159005116
"229911_PM_at",2.96183718714816
"229912_PM_at",2.5550074109989
"229913_PM_at",3.43416617723191
"229914_PM_at",4.46112238631605
"229915_PM_at",2.87223900394132
"229916_PM_at",2.57866571357379
"229917_PM_at",3.09508867430234
"229918_PM_at",3.00212024732902
"229919_PM_at",3.41776011691668
"229920_PM_at",3.99643126521047
"229921_PM_at",2.6649445945335
"229922_PM_at",2.64428006320018
"229923_PM_at",3.6622239670669
"229924_PM_s_at",2.74555421933503
"229925_PM_at",3.26705774915031
"229926_PM_at",4.14542762940672
"229927_PM_at",2.72423615371571
"229928_PM_at",2.417940959212
"229929_PM_at",3.07160994511261
"229930_PM_at",3.05310274629147
"229931_PM_at",2.64869388702441
"229932_PM_at",3.55609286569819
"229933_PM_at",2.88420835000694
"229934_PM_at",10.456014877553
"229935_PM_s_at",3.05657167579182
"229936_PM_at",2.8037320255533
"229937_PM_x_at",7.87036771876487
"229938_PM_at",2.54980626507672
"229939_PM_at",3.75193971716799
"229940_PM_at",3.86121613150631
"229941_PM_at",3.04765523479305
"229942_PM_at",2.67375647344526
"229943_PM_at",6.17056465469487
"229944_PM_at",2.46614543959666
"229945_PM_at",2.87174370879193
"229946_PM_at",3.05887013814097
"229947_PM_at",2.48413218049736
"229948_PM_at",3.21778628816032
"229949_PM_at",7.84555437402809
"229950_PM_s_at",2.78277195692126
"229951_PM_x_at",3.52446329135346
"229952_PM_at",6.34294764683958
"229953_PM_x_at",2.23607237588583
"229954_PM_at",2.40054878006881
"229955_PM_at",4.0815428146241
"229956_PM_at",3.08509297887977
"229957_PM_at",7.42901146168056
"229958_PM_at",4.74672266736605
"229959_PM_at",2.93605816620883
"229960_PM_at",2.49634606007274
"229961_PM_x_at",2.8280366657279
"229962_PM_at",3.10989219923643
"229963_PM_at",3.51082162585804
"229964_PM_at",2.4259741143055
"229965_PM_at",5.58164428685455
"229966_PM_at",6.3919445082273
"229967_PM_at",11.4639345274142
"229968_PM_at",8.42878667661448
"229969_PM_at",5.42351498733739
"229970_PM_at",4.9304088627398
"229971_PM_at",4.93891789906929
"229972_PM_at",3.94409160340199
"229973_PM_at",2.56088458438429
"229974_PM_at",2.65553425141895
"229975_PM_at",2.65061682201008
"229976_PM_at",2.77081334819117
"229977_PM_at",2.96222160145281
"229978_PM_at",2.70402544323336
"229979_PM_x_at",3.92403254226038
"229980_PM_s_at",8.46992411168203
"229981_PM_at",3.84822039204611
"229982_PM_at",5.0229865700009
"229983_PM_at",3.49156256235954
"229984_PM_at",3.94557252655805
"229985_PM_at",2.75688699378092
"229986_PM_at",4.19679512858591
"229987_PM_at",3.54564830954823
"229988_PM_at",3.11864068150956
"229989_PM_at",3.27152287935906
"229990_PM_at",2.90473947472837
"229991_PM_s_at",3.01776830136327
"229992_PM_at",2.91226942717605
"229993_PM_at",2.62487000507926
"229994_PM_at",2.67349594491447
"229995_PM_at",2.6927928208968
"229996_PM_s_at",7.96660962498626
"229997_PM_at",3.95444196046885
"229998_PM_x_at",3.22787733451056
"229999_PM_at",3.24446359347432
"230000_PM_at",7.2045238349335
"230001_PM_at",2.75537451674933
"230002_PM_at",4.22833444271858
"230003_PM_at",5.52913633448973
"230004_PM_at",4.75961665926965
"230005_PM_at",4.40530991488792
"230006_PM_s_at",5.19463853328597
"230007_PM_at",3.08776064523327
"230008_PM_at",2.85469506837153
"230009_PM_at",4.28735275292626
"230010_PM_at",2.99589555358216
"230011_PM_at",5.707225257527
"230012_PM_at",7.66270262720974
"230013_PM_s_at",2.75612233714
"230014_PM_at",4.68594219148466
"230015_PM_at",3.0573263797842
"230016_PM_at",2.82032284155932
"230017_PM_at",2.6842173052128
"230018_PM_at",3.96636182461863
"230019_PM_s_at",2.78142072886838
"230020_PM_at",3.6583913541671
"230021_PM_at",2.6925202010359
"230022_PM_at",3.60684027133107
"230023_PM_at",4.43501713029451
"230024_PM_at",3.93920258805831
"230025_PM_at",2.78526246153381
"230026_PM_at",5.25567760106741
"230027_PM_s_at",6.50332760841104
"230028_PM_at",4.5527522460862
"230029_PM_x_at",6.31085537108789
"230030_PM_at",2.3353842682404
"230031_PM_at",4.71596502362565
"230032_PM_at",5.43820819773358
"230033_PM_at",2.89333681884856
"230034_PM_x_at",3.5653192561669
"230035_PM_at",3.0174721376163
"230036_PM_at",7.48308327785673
"230037_PM_at",2.68809695948795
"230038_PM_at",2.69966477984715
"230039_PM_at",3.33394385924252
"230040_PM_at",2.75978083079193
"230041_PM_at",3.3467421900262
"230042_PM_at",2.57651000473336
"230043_PM_at",2.62606627105065
"230044_PM_at",2.94048834194086
"230045_PM_at",2.67288502538147
"230046_PM_at",4.34798958707673
"230047_PM_at",2.88806280546816
"230048_PM_at",3.86721553328714
"230049_PM_at",2.71842354382542
"230050_PM_at",3.98484877323548
"230051_PM_at",3.33641926374602
"230052_PM_s_at",5.27655546312093
"230053_PM_at",2.61699035139843
"230054_PM_at",3.14024943621173
"230055_PM_at",3.01977317400399
"230056_PM_at",2.89317922521104
"230057_PM_at",3.9364334287608
"230058_PM_at",4.8718678182174
"230059_PM_at",2.62919858543537
"230060_PM_at",3.40707017868468
"230061_PM_at",2.43753673795653
"230062_PM_at",3.73412217534892
"230063_PM_at",5.20623239637039
"230064_PM_at",5.64229202831899
"230065_PM_at",2.81959237535134
"230066_PM_at",2.75891572020433
"230067_PM_at",2.58876641257563
"230068_PM_s_at",2.62266539131372
"230069_PM_at",5.25588273427534
"230070_PM_at",3.1802314540033
"230071_PM_at",3.75464401238065
"230072_PM_at",4.49968451010664
"230073_PM_at",2.76096829541344
"230074_PM_s_at",2.61733924076702
"230075_PM_at",3.54865469743841
"230076_PM_at",2.6217929409841
"230077_PM_at",7.15800899164733
"230078_PM_at",8.35517678921186
"230079_PM_at",3.66662937278996
"230080_PM_at",2.78619048845346
"230081_PM_at",2.38951788847998
"230082_PM_at",3.50531278381479
"230083_PM_at",3.36966632479741
"230084_PM_at",2.88441778955161
"230085_PM_at",6.81104906277943
"230086_PM_at",4.37118062735734
"230087_PM_at",2.56375322273834
"230088_PM_at",2.62796846971759
"230089_PM_s_at",2.66866125364866
"230090_PM_at",2.75298341738682
"230091_PM_at",5.26893912007827
"230092_PM_at",3.3402906495748
"230093_PM_at",2.55903315186912
"230094_PM_at",3.75957375931666
"230095_PM_at",3.62322860851573
"230096_PM_at",2.97557506950551
"230097_PM_at",5.60270369514366
"230098_PM_at",7.6166622012593
"230099_PM_at",7.56780357540847
"230100_PM_x_at",6.93299028834154
"230101_PM_at",2.70051353085306
"230102_PM_at",2.76094750736939
"230103_PM_at",2.63467816677883
"230104_PM_s_at",3.0443046465589
"230105_PM_at",2.60077637330149
"230106_PM_at",5.61282582489959
"230107_PM_at",3.16621921430564
"230108_PM_at",3.86861040492615
"230109_PM_at",3.16374989697844
"230110_PM_at",5.36110487920621
"230111_PM_at",2.78273046723085
"230112_PM_at",2.81534070279728
"230113_PM_at",4.19235606527752
"230114_PM_at",2.56265047013784
"230115_PM_at",2.81521768533729
"230116_PM_at",3.16695043655965
"230117_PM_at",2.40577158222384
"230118_PM_at",4.18212917872108
"230119_PM_at",3.41061904051248
"230120_PM_s_at",4.89422682777528
"230121_PM_at",2.58165290340165
"230122_PM_at",5.1692700448504
"230123_PM_at",5.88955607498838
"230124_PM_at",2.70043724095442
"230125_PM_at",2.81142346186683
"230126_PM_s_at",3.60607244422612
"230127_PM_at",2.59568956703387
"230128_PM_at",4.33577872394246
"230129_PM_at",3.4681620266175
"230130_PM_at",2.38143351352892
"230131_PM_x_at",5.80566713253888
"230132_PM_at",2.66188202263571
"230133_PM_at",3.1592727001672
"230134_PM_s_at",3.27848720626327
"230135_PM_at",2.68790463930233
"230136_PM_at",4.11842897799439
"230137_PM_at",2.67748168873413
"230138_PM_at",3.17919869043779
"230139_PM_at",3.88187177424739
"230140_PM_at",2.48398573786148
"230141_PM_at",7.03110843237117
"230142_PM_s_at",6.41867529861685
"230143_PM_at",2.68072917236182
"230144_PM_at",2.47546754999517
"230145_PM_at",2.70267212145593
"230146_PM_s_at",2.954533310228
"230147_PM_at",2.62157567737209
"230148_PM_at",3.58259208650425
"230149_PM_at",3.14207691914013
"230150_PM_at",3.96926277042213
"230151_PM_at",3.38673400976082
"230152_PM_at",3.00661478657941
"230153_PM_at",2.60552864157948
"230154_PM_at",4.51500470051498
"230155_PM_x_at",3.10763841592005
"230156_PM_x_at",4.08634932798629
"230157_PM_at",2.83762415696521
"230158_PM_at",2.46351760065064
"230159_PM_at",2.61662572236504
"230160_PM_x_at",3.16194288110454
"230161_PM_at",4.30010516938518
"230162_PM_s_at",2.62332361315059
"230163_PM_at",3.01956647341352
"230164_PM_at",3.62509911511697
"230165_PM_at",3.21587841964304
"230166_PM_at",3.43049613760441
"230167_PM_at",2.72805199605728
"230168_PM_at",2.99872878183873
"230169_PM_at",4.47111078414524
"230170_PM_at",4.12882859818391
"230171_PM_at",3.65308899752881
"230172_PM_at",3.841710310877
"230173_PM_at",3.08191772954684
"230174_PM_at",6.57021822695857
"230175_PM_s_at",5.82798036575308
"230176_PM_at",5.80259275430155
"230177_PM_at",4.99513909531505
"230178_PM_s_at",4.69686735043587
"230179_PM_at",5.44957950061758
"230180_PM_at",9.62481737433978
"230181_PM_at",2.79456416605685
"230182_PM_at",2.78859189204584
"230183_PM_at",3.1522743845801
"230184_PM_at",2.86174280137781
"230185_PM_at",3.09219166779024
"230186_PM_at",2.83393842870857
"230187_PM_s_at",3.02649658682274
"230188_PM_at",3.10527661912787
"230189_PM_x_at",2.9506720349716
"230190_PM_at",2.53996725552299
"230191_PM_at",2.6761444973569
"230192_PM_at",5.27998050165228
"230193_PM_at",2.61806373703547
"230194_PM_at",3.95476771587684
"230195_PM_at",2.37401329764996
"230196_PM_x_at",3.23647477181255
"230197_PM_s_at",2.59054486548553
"230198_PM_at",4.85792436879757
"230199_PM_at",2.5982081040581
"230200_PM_at",6.79666244892361
"230201_PM_at",3.4095214823258
"230202_PM_at",3.65383923578453
"230203_PM_at",3.75240733164895
"230204_PM_at",2.61926509695261
"230205_PM_at",4.08909273847897
"230206_PM_at",5.80061881643717
"230207_PM_s_at",6.54442432387142
"230208_PM_at",2.72969683948486
"230209_PM_at",4.3538407960608
"230210_PM_at",3.04840642860332
"230211_PM_at",4.03863356554595
"230212_PM_at",2.94982295937144
"230213_PM_at",6.07605185381385
"230214_PM_at",7.17403960225416
"230215_PM_at",3.48466925564458
"230216_PM_at",2.75324309487471
"230217_PM_at",2.75336836362799
"230218_PM_at",3.04949278751384
"230219_PM_at",5.47575173931415
"230220_PM_at",2.39478124644431
"230221_PM_at",3.14123583204647
"230222_PM_at",2.4905096496369
"230223_PM_at",3.67214885090643
"230224_PM_at",4.03029912210501
"230225_PM_x_at",2.30555080677382
"230226_PM_s_at",5.54642778364041
"230227_PM_at",2.92666111717242
"230228_PM_at",3.305192673746
"230229_PM_at",6.66959645103381
"230230_PM_at",4.25896505860956
"230231_PM_at",2.59689045819138
"230232_PM_at",2.75520256704294
"230233_PM_at",3.86254767932051
"230234_PM_at",2.80030204669436
"230235_PM_at",5.11807391970501
"230236_PM_at",3.37834497270697
"230237_PM_at",2.60868522446058
"230238_PM_at",2.56823840222575
"230239_PM_at",3.1355230267996
"230240_PM_at",2.99675243966646
"230241_PM_at",3.64545996455459
"230242_PM_at",3.00491050310502
"230243_PM_at",3.3856743277898
"230244_PM_at",2.55443287187959
"230245_PM_s_at",7.21148106522932
"230246_PM_at",3.41620166261542
"230247_PM_at",3.00320334141026
"230248_PM_x_at",2.85342375879171
"230249_PM_at",2.37167758426269
"230250_PM_at",2.45828262255847
"230251_PM_at",2.59395971079623
"230252_PM_at",5.59513578786592
"230253_PM_at",3.09512300404234
"230254_PM_at",3.03567625801986
"230255_PM_at",2.77892165908423
"230256_PM_at",5.58954299338309
"230257_PM_s_at",5.16011367968721
"230258_PM_at",2.8263560802294
"230259_PM_at",4.89011599486476
"230260_PM_s_at",2.63975785463532
"230261_PM_at",6.83182784459527
"230262_PM_at",2.61247277461459
"230263_PM_s_at",9.1049807906941
"230264_PM_s_at",10.190456561702
"230265_PM_at",5.17022849360504
"230266_PM_at",2.78881177416096
"230267_PM_at",5.37844410069075
"230268_PM_at",2.90532700672538
"230269_PM_at",2.88770573939579
"230270_PM_at",8.48758725019567
"230271_PM_at",2.74743775478396
"230272_PM_at",2.4436773887414
"230273_PM_at",2.84633468499457
"230274_PM_s_at",4.08887143030199
"230275_PM_at",2.64238881492433
"230276_PM_at",7.41467682839293
"230277_PM_at",2.94994091301982
"230278_PM_at",3.60556338810843
"230279_PM_at",4.25429628951646
"230280_PM_at",2.45425683464169
"230281_PM_at",2.52767301497429
"230282_PM_at",2.80091502090898
"230283_PM_at",2.91529373819652
"230284_PM_at",2.86272950177914
"230285_PM_at",5.6585761426483
"230286_PM_at",2.65524650648844
"230287_PM_at",2.90262368596767
"230288_PM_at",2.65187963827443
"230289_PM_at",2.5555380764896
"230290_PM_at",3.26055323466555
"230291_PM_s_at",2.53974494738751
"230292_PM_at",9.22814525244506
"230293_PM_at",3.04070820689267
"230294_PM_at",3.01876168184041
"230295_PM_at",3.29472672873531
"230296_PM_at",7.54924776130944
"230297_PM_x_at",3.38420468446776
"230298_PM_at",4.22319518199149
"230299_PM_s_at",2.51440505273857
"230300_PM_at",4.16493123276578
"230301_PM_at",2.59875959870955
"230302_PM_at",2.68255074909448
"230303_PM_at",2.47413349687702
"230304_PM_at",6.08370099663126
"230305_PM_at",3.6001771572805
"230306_PM_at",5.80384152256299
"230307_PM_at",2.67850814176749
"230308_PM_at",3.05436019247926
"230309_PM_at",2.36368804857472
"230310_PM_at",3.42272789520281
"230311_PM_s_at",3.06260669103859
"230312_PM_at",3.40195138702586
"230313_PM_at",3.25302946212794
"230314_PM_at",4.49725061328178
"230315_PM_at",3.11601812599724
"230316_PM_at",2.47744469527957
"230317_PM_x_at",2.5311538502913
"230318_PM_at",3.84622887507207
"230319_PM_at",2.27768117363719
"230320_PM_at",4.95634931256428
"230321_PM_at",3.17983610347824
"230322_PM_at",6.09216560236184
"230323_PM_s_at",4.31146793084354
"230324_PM_at",5.37413970696566
"230325_PM_at",2.66282820538162
"230326_PM_s_at",7.68017213037417
"230327_PM_at",3.24635495701025
"230328_PM_at",5.8859717050138
"230329_PM_s_at",3.25013281053559
"230330_PM_at",4.84412661584966
"230331_PM_at",2.51249730649868
"230332_PM_at",8.00461668656904
"230333_PM_at",6.38164478515533
"230334_PM_at",3.35507879119867
"230335_PM_at",2.75807326462213
"230336_PM_at",2.62039608547424
"230337_PM_at",8.02180462233509
"230338_PM_x_at",3.06153759842535
"230339_PM_at",3.00750445641939
"230340_PM_s_at",3.02324335951477
"230341_PM_x_at",4.37698904653247
"230342_PM_at",2.819376669345
"230343_PM_at",4.37896891978422
"230344_PM_x_at",2.31409432321061
"230345_PM_at",3.78403208469135
"230346_PM_x_at",2.76224094510984
"230347_PM_at",2.85702278331941
"230348_PM_at",3.01979899595792
"230349_PM_at",2.77233764531019
"230350_PM_at",7.25746503589083
"230351_PM_at",2.80651599781391
"230352_PM_at",4.24334133799788
"230353_PM_at",3.21018088720253
"230354_PM_at",6.14387213587557
"230355_PM_at",3.34677666427512
"230356_PM_at",2.45428880461107
"230357_PM_at",2.88035997005902
"230358_PM_at",2.69263231985321
"230359_PM_at",3.05430760230446
"230360_PM_at",2.53633827731882
"230361_PM_at",3.64625743773417
"230362_PM_at",3.15672014303805
"230363_PM_s_at",3.03186418534018
"230364_PM_at",5.0228551132343
"230365_PM_at",2.68541296297869
"230366_PM_at",2.58605639847879
"230367_PM_at",2.63893870219108
"230368_PM_at",3.70070877508755
"230369_PM_at",2.63288229030835
"230370_PM_x_at",6.50250129229888
"230371_PM_at",2.78547119166376
"230372_PM_at",2.56966820866829
"230373_PM_at",2.72921741018303
"230374_PM_at",2.96541625496861
"230375_PM_at",7.58987570030644
"230376_PM_at",4.10333250052103
"230377_PM_s_at",2.64330129010551
"230378_PM_at",3.78089992438989
"230379_PM_x_at",4.55537291802723
"230380_PM_at",3.37708969218292
"230381_PM_at",3.67572130286913
"230382_PM_at",3.80492336108088
"230383_PM_x_at",6.74970522327163
"230384_PM_at",3.10083667527263
"230385_PM_at",3.13947744672399
"230386_PM_at",3.2253071006003
"230387_PM_at",6.58744335941914
"230388_PM_s_at",6.82221747302389
"230389_PM_at",9.13447967366743
"230390_PM_at",2.65953142904033
"230391_PM_at",7.59594822535229
"230392_PM_at",4.24792173375085
"230393_PM_at",4.22974409767081
"230394_PM_at",2.62202867950221
"230395_PM_at",7.88549527706363
"230396_PM_at",3.01306377564474
"230397_PM_at",3.10785934731391
"230398_PM_at",2.86019254549028
"230399_PM_at",3.07246039694707
"230400_PM_s_at",4.33709780131201
"230401_PM_at",4.86636418780074
"230402_PM_at",2.93532602854053
"230403_PM_at",5.1592310342987
"230404_PM_at",3.64908344580952
"230405_PM_at",8.22437411074879
"230406_PM_at",2.71980941024302
"230407_PM_at",7.09018262952933
"230408_PM_at",4.48759175133255
"230409_PM_at",2.44911034766384
"230410_PM_at",2.66661724954184
"230411_PM_at",4.04198977710639
"230412_PM_at",2.47864818725319
"230413_PM_s_at",7.2488190590988
"230414_PM_s_at",2.83718296449945
"230415_PM_at",6.82244338420977
"230416_PM_at",5.65462904734538
"230417_PM_at",2.62692297671647
"230418_PM_s_at",2.6056672406172
"230419_PM_at",2.65915621699409
"230420_PM_at",2.42310487176103
"230421_PM_at",4.26988493055179
"230422_PM_at",3.37645120211671
"230423_PM_at",2.81846911278317
"230424_PM_at",3.92761455389192
"230425_PM_at",4.84887601971777
"230426_PM_at",4.38088070652916
"230427_PM_s_at",3.5991392490017
"230428_PM_at",3.26660993645977
"230429_PM_at",2.60535015751027
"230430_PM_at",3.32564556884691
"230431_PM_at",2.83944686817337
"230432_PM_at",2.53792006402088
"230433_PM_at",2.62314247625274
"230434_PM_at",3.59943997677995
"230435_PM_at",5.68525342310988
"230436_PM_s_at",2.60661558193411
"230437_PM_s_at",3.80463920246337
"230438_PM_at",2.85690368197007
"230439_PM_at",3.11684488450035
"230440_PM_at",3.11736057335806
"230441_PM_at",2.59204618687242
"230442_PM_at",3.86393392678636
"230443_PM_at",3.52226047487186
"230444_PM_at",6.16887434319497
"230445_PM_at",2.73759196404858
"230446_PM_at",2.81515241510966
"230447_PM_at",2.36761031139213
"230448_PM_at",3.7035685390849
"230449_PM_x_at",3.9328576264054
"230450_PM_at",2.83603163047081
"230451_PM_at",2.8017289308488
"230452_PM_at",3.50101693809118
"230453_PM_s_at",3.59945905142983
"230454_PM_at",3.35070725995072
"230455_PM_at",2.81559948572379
"230456_PM_at",4.29728064268766
"230457_PM_at",3.67045490570042
"230458_PM_at",2.63677087121067
"230459_PM_s_at",2.91949017379907
"230460_PM_at",2.83232752325143
"230461_PM_s_at",2.64124144600842
"230462_PM_at",7.66124235456839
"230463_PM_at",2.78266584459508
"230464_PM_at",6.45513680931134
"230465_PM_at",2.57413986405722
"230466_PM_s_at",8.49117218904057
"230467_PM_at",2.5018248486865
"230468_PM_s_at",2.8868031569725
"230469_PM_at",2.68252693478953
"230470_PM_at",2.81075117881141
"230471_PM_at",2.59037798420741
"230472_PM_at",2.66531645506378
"230473_PM_s_at",2.51292278169798
"230474_PM_at",2.77743370254806
"230475_PM_at",2.71907602924548
"230476_PM_at",3.1062503658665
"230477_PM_at",2.65524877312325
"230478_PM_at",2.56600144255865
"230479_PM_at",3.51822954465618
"230480_PM_at",4.13064708802408
"230481_PM_at",2.94493728507418
"230482_PM_at",2.58494760602661
"230483_PM_at",4.03257852937833
"230484_PM_at",2.80109142623917
"230485_PM_at",2.65504465763458
"230486_PM_at",3.36716204834914
"230487_PM_at",2.42196390857424
"230488_PM_s_at",3.08699688993483
"230489_PM_at",4.96736219380721
"230490_PM_x_at",5.89564490382299
"230491_PM_at",4.95180030948134
"230492_PM_s_at",6.41941404273191
"230493_PM_at",2.42731638252128
"230494_PM_at",8.13150534463546
"230495_PM_at",2.54975998447307
"230496_PM_at",2.43958833985325
"230497_PM_at",2.53123866479683
"230498_PM_at",2.93958008723679
"230499_PM_at",5.62019079926379
"230500_PM_at",2.66647259366484
"230501_PM_at",2.57863112538375
"230502_PM_s_at",4.10776920217261
"230503_PM_at",3.92214632722599
"230504_PM_at",3.17436981800592
"230505_PM_at",7.04985119199683
"230506_PM_at",2.75665032136463
"230507_PM_at",3.36092259465394
"230508_PM_at",2.60953664411675
"230509_PM_at",5.66891874224605
"230510_PM_at",2.45209774624009
"230511_PM_at",3.35787598295774
"230512_PM_x_at",2.57639058665962
"230513_PM_at",2.71199940262374
"230514_PM_s_at",2.61546089257773
"230515_PM_at",3.07334734827272
"230516_PM_at",3.85189055206776
"230517_PM_at",2.69315351555855
"230518_PM_at",3.73788632122303
"230519_PM_at",2.93900498395789
"230520_PM_at",3.6519285958891
"230521_PM_at",2.55836000090506
"230522_PM_s_at",2.63860985122748
"230523_PM_at",3.05124233885508
"230524_PM_at",2.88111017632256
"230525_PM_at",3.30838382929476
"230526_PM_at",5.71272511439952
"230527_PM_at",3.00703963284392
"230528_PM_s_at",6.42103193597831
"230529_PM_at",8.2215042129862
"230530_PM_at",2.86374762154303
"230531_PM_at",2.80008861017311
"230532_PM_at",7.75587552349119
"230533_PM_at",4.95315497847857
"230534_PM_at",3.66897616289749
"230535_PM_s_at",4.10208029468064
"230536_PM_at",3.35290645535314
"230537_PM_at",2.82043776019486
"230538_PM_at",2.45383132859756
"230539_PM_at",2.61396548737063
"230540_PM_at",2.46522255589135
"230541_PM_at",2.89113945107955
"230542_PM_at",2.91179240170786
"230543_PM_at",2.59956598884086
"230544_PM_at",2.97443664412089
"230545_PM_at",2.55838388847092
"230546_PM_at",3.5896067802688
"230547_PM_at",2.44714233936291
"230548_PM_at",2.76065095551153
"230549_PM_at",2.58296948053952
"230550_PM_at",8.1712276996074
"230551_PM_at",2.64878738780584
"230552_PM_at",3.09722081287826
"230553_PM_at",2.77337444754562
"230554_PM_at",2.26173783739197
"230555_PM_s_at",2.94543482164878
"230556_PM_at",2.97664052226682
"230557_PM_at",2.95829816400301
"230558_PM_at",3.16946372305673
"230559_PM_x_at",5.16116280922776
"230560_PM_at",2.43529264258328
"230561_PM_s_at",3.57616660810445
"230562_PM_at",2.72979260296672
"230563_PM_at",5.87550038007957
"230564_PM_at",2.7983335741881
"230565_PM_at",2.6236016011246
"230566_PM_at",3.73498644884456
"230567_PM_at",2.83391529027251
"230568_PM_x_at",2.83234483209273
"230569_PM_at",2.77082893452916
"230570_PM_at",4.57431282784371
"230571_PM_at",3.32417145628813
"230572_PM_at",2.77827292824664
"230573_PM_at",2.51865617562982
"230574_PM_at",5.13403195618834
"230575_PM_at",2.98528520467173
"230576_PM_at",2.87879718061134
"230577_PM_at",2.47697761834026
"230578_PM_at",2.46443241438575
"230579_PM_at",2.877316628706
"230580_PM_at",3.16887253737845
"230581_PM_at",2.90195813389711
"230582_PM_at",3.50331756819908
"230583_PM_s_at",2.72039369126413
"230584_PM_at",2.7180955653667
"230585_PM_at",7.79808310558369
"230586_PM_s_at",2.83735740728213
"230587_PM_at",2.78408004638425
"230588_PM_s_at",8.58793365036043
"230589_PM_at",3.17344806209341
"230590_PM_at",7.3652771005919
"230591_PM_at",2.83630862816038
"230592_PM_at",4.00499404638443
"230593_PM_at",2.34003078064365
"230594_PM_at",2.74162495480834
"230595_PM_at",3.24672432396548
"230596_PM_at",2.49623921180942
"230597_PM_at",2.54587258150018
"230598_PM_at",4.80942841468366
"230599_PM_at",7.59251440083207
"230600_PM_at",3.40312254797639
"230601_PM_s_at",2.8483680855313
"230602_PM_at",2.5529387393039
"230603_PM_at",2.70451389638362
"230604_PM_at",3.90736429196422
"230605_PM_at",3.86602056706014
"230606_PM_at",3.48017830494086
"230607_PM_at",4.10985278537615
"230608_PM_at",3.41813841275433
"230609_PM_at",2.79436312793228
"230610_PM_at",2.90129170738404
"230611_PM_at",2.70015467372751
"230612_PM_at",4.24955981353871
"230613_PM_at",3.24933590108154
"230614_PM_at",2.99993158850747
"230615_PM_at",2.92975598682559
"230616_PM_at",3.17441129367409
"230617_PM_at",2.84507877379752
"230618_PM_s_at",5.76566406009643
"230619_PM_at",5.72310381858469
"230620_PM_at",3.55209754339773
"230621_PM_at",7.3896625106802
"230622_PM_at",2.56143644792621
"230623_PM_x_at",5.22110598644382
"230624_PM_at",2.42003510947835
"230625_PM_s_at",3.00131867114336
"230626_PM_at",2.59665337184642
"230627_PM_at",2.98242058974156
"230628_PM_at",3.04374007469635
"230629_PM_s_at",5.05453608553513
"230630_PM_at",2.83413688072404
"230631_PM_s_at",5.51580559722031
"230632_PM_at",4.5071453989384
"230633_PM_at",3.55149297914915
"230634_PM_x_at",3.47581109379285
"230635_PM_at",2.78328379978686
"230636_PM_s_at",2.91036932628122
"230637_PM_at",4.28470154777874
"230638_PM_at",3.29768859034431
"230639_PM_at",2.66507174259362
"230640_PM_at",3.74364865277409
"230641_PM_at",2.77057580427452
"230642_PM_at",2.90000150398223
"230643_PM_at",2.60953637518397
"230644_PM_at",2.4792583848074
"230645_PM_at",6.47926643767011
"230646_PM_at",2.48992116438069
"230647_PM_at",3.28109071912127
"230648_PM_at",4.8138508706272
"230649_PM_at",2.59635750528673
"230650_PM_at",2.45664402998096
"230651_PM_at",6.04195757381357
"230652_PM_at",2.72073526852552
"230653_PM_at",7.27779582027026
"230654_PM_at",3.28913551668793
"230655_PM_at",2.82533466651745
"230656_PM_s_at",5.97632778884404
